panel,gender_of_panel,label,label_display,system,activity,role,model,gender_of_row,score_type,pearson_r,score_pvalue,n_seeds,n_subjects,used_by_figure,description
b,male,bmi,BMI,age_gender_bmi_VAT,activity_tm_3kmh,all but torso,long_all_but_torso,male,pearson_r,0.6741904062170831,1.1959507053150398e-204,10,3188,True,Body Mass Index (weight/height^2)
b,male,bmi,BMI,subject_group,activity_tm_3kmh,all but torso,long_all_but_torso,male,pearson_r,0.7464761888927078,1.0274707796923449e-277,10,3188,False,Body Mass Index (weight/height^2)
b,male,bmi,BMI,age_gender_bmi_VAT,activity_tm_3kmh,all but legs,long_all_but_legs,male,pearson_r,0.6844909210208006,4.826650832400397e-215,10,3188,True,Body Mass Index (weight/height^2)
b,male,bmi,BMI,subject_group,activity_tm_3kmh,all but legs,long_all_but_legs,male,pearson_r,0.7812188134677627,1.897e-320,10,3188,False,Body Mass Index (weight/height^2)
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,full model,long_seq,male,pearson_r,0.6228559254055046,3.3859614610275886e-163,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,masked head,long_masked_head,male,pearson_r,0.6131483952805189,2.9054074883866478e-155,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,male,pearson_r,0.6071030101293163,3.530712134490402e-155,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,male,pearson_r,0.6197655295352406,3.486370685230956e-161,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,male,pearson_r,0.6073220842210162,4.545321490096161e-156,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,all but head,long_all_but_head,male,pearson_r,0.5906226946471943,1.1173389859906936e-143,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,male,pearson_r,0.5996931572535142,1.181178319868382e-147,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,male,pearson_r,0.5873759989388808,3.851261042897323e-141,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,male,pearson_r,0.6022298201860031,2.467045221435225e-151,10,3178,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,full model,long_seq,male,pearson_r,0.6208780590465866,6.561947988948705e-156,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,masked head,long_masked_head,male,pearson_r,0.616134123473267,4.7532570989997305e-157,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,masked arms,long_masked_arms,male,pearson_r,0.6075289073386487,7.011948311006303e-150,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,masked torso,long_masked_torso,male,pearson_r,0.618492649364924,1.4827774091555918e-154,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,masked legs,long_masked_legs,male,pearson_r,0.6128904615637654,1.4380097880541086e-152,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,all but head,long_all_but_head,male,pearson_r,0.593478840394764,2.20457236070294e-143,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,all but arms,long_all_but_arms,male,pearson_r,0.6099513649372839,1.1426472491884916e-154,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,all but torso,long_all_but_torso,male,pearson_r,0.5877307283884854,5.54855552913349e-139,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_arms_bmc,Arms BMC,bone_density_group,activity_tm_3kmh,all but legs,long_all_but_legs,male,pearson_r,0.6012857407684995,5.780356451329245e-149,10,3115,True,"Combined bone mineral content of both arms measured by DXA scan, representing total bilateral arm bone mass in grams"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,full model,long_seq,male,pearson_r,0.4653188869423957,3.80546046454289e-84,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,masked head,long_masked_head,male,pearson_r,0.4651645716595717,4.709927483726474e-84,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,male,pearson_r,0.464550787819265,7.418431853989828e-84,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,male,pearson_r,0.4681296182870843,1.7084670955092583e-85,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,male,pearson_r,0.4707933233564501,2.6441431306947064e-86,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,all but head,long_all_but_head,male,pearson_r,0.4766353930255819,5.603010156660583e-89,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,male,pearson_r,0.4718520363594914,4.495837506872677e-87,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,all but torso,long_all_but_torso,male,pearson_r,0.4830656818556416,1.0287414329659813e-91,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_self_selected_gait_speed,all but legs,long_all_but_legs,male,pearson_r,0.4625516485021249,3.760690201275813e-83,10,3175,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,full model,long_seq,male,pearson_r,0.469689658374277,3.3195177862673875e-85,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,masked head,long_masked_head,male,pearson_r,0.4679994164984892,1.2982490196439096e-84,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,masked arms,long_masked_arms,male,pearson_r,0.4686685137875231,1.7852353402316295e-84,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,masked torso,long_masked_torso,male,pearson_r,0.4725133009103824,2.1903190798913467e-86,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,masked legs,long_masked_legs,male,pearson_r,0.4709216965518391,1.6085394292756504e-85,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,all but head,long_all_but_head,male,pearson_r,0.4774641870256414,2.187085666871045e-88,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,all but arms,long_all_but_arms,male,pearson_r,0.4734675624630277,1.156412510521629e-86,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,all but torso,long_all_but_torso,male,pearson_r,0.4825082458587261,1.408857653115786e-90,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_android_fat_mass,Android Fat Mass,body_composition_group,activity_tm_3kmh,all but legs,long_all_but_legs,male,pearson_r,0.4681858703687129,1.734244288024421e-84,10,3112,True,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,full model,long_seq,male,pearson_r,0.800941901912327,0.0,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,masked head,long_masked_head,male,pearson_r,0.8022114883803109,0.0,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,masked arms,long_masked_arms,male,pearson_r,0.7790876468839498,4.36371774e-314,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,masked torso,long_masked_torso,male,pearson_r,0.7939882797352249,0.0,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,masked legs,long_masked_legs,male,pearson_r,0.7969758237963958,0.0,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,all but head,long_all_but_head,male,pearson_r,0.7795775653723329,1.0209290674e-314,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
b,male,body_comp_arms_tissue_mass,Arms Tissue Mass,body_composition_group,activity_self_selected_gait_speed,all but arms,long_all_but_arms,male,pearson_r,0.7966145340149572,0.0,10,3175,True,"Total tissue mass (fat mass plus fat-free mass) in both arms combined, measured in kilograms via DXA"
